id,dataset,graph,uuid,tier,strategy,in_queue,final_label,action,reason,revert_strategy,revert_to,release_position
cypherbench:184,cypherbench,nba,0057ca47-ddfa-410f-9634-a4400849ee20,llm,abbrev,True,valid,keep:valid,valid,,,184
cypherbench:185,cypherbench,nba,27225d97-4d5c-4b73-b28e-05520a7aa9f1,attested,alias,True,valid,keep:valid,valid,,,185
cypherbench:186,cypherbench,nba,a922af23-a03c-4e4c-a267-f6e5535eea7f,llm,alias,True,valid,keep:valid,valid,,,186
cypherbench:187,cypherbench,nba,e01ace2f-7bde-4e43-9d56-1d65f52ef670,llm,abbrev,True,valid,keep:valid,valid,,,187
cypherbench:188,cypherbench,nba,d3827784-7139-4952-af2c-ce949e880ceb,algorithmic,casing,False,unsampled,keep:unsampled,never sampled for human review,,,188
cypherbench:189,cypherbench,nba,e66f1f03-39da-426f-8b8e-158d804347a0,llm,abbrev,True,valid,keep:valid,valid,,,189
cypherbench:190,cypherbench,nba,9e00c9ea-7cd4-4e44-8934-3656a6498bb4,attested,alias,True,valid,keep:valid,valid,,,190
cypherbench:191,cypherbench,nba,92ad9905-dbac-47b8-9d19-bab0ee2316fe,kb:simplekg,alias,False,unsampled,keep:unsampled,never sampled for human review,,,191
cypherbench:192,cypherbench,nba,df3389b0-1ba2-4dea-9216-b1c5eabd79e8,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,192
cypherbench:193,cypherbench,nba,c00cad2c-7c11-40de-8f19-fc661b304f8e,attested,alias,True,valid,keep:valid,valid,,,193
cypherbench:194,cypherbench,nba,d946ab81-43b7-4b81-9db6-345deffac0fe,kb:simplekg,alias,False,unsampled,keep:unsampled,never sampled for human review,,,194
cypherbench:195,cypherbench,nba,d1187032-d527-4f03-9db9-2b8ee7056acf,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,195
cypherbench:196,cypherbench,nba,0f76e925-cb2e-46c6-8a73-cdb9478a6df1,attested,abbrev,True,valid,keep:valid,valid,,,196
cypherbench:197,cypherbench,nba,9d779813-fa5d-4d4a-9760-d5465e5cd6b2,algorithmic,typo,True,valid,keep:valid,valid,,,197
cypherbench:198,cypherbench,nba,65eb9ed3-3ad2-4438-99fe-76f8fbbdc1d4,algorithmic,partial,True,valid,keep:valid,valid,,,198
cypherbench:199,cypherbench,nba,5c4218c5-4f9e-435b-8f09-af57060e9ad7,llm,alias,True,valid,keep:valid,valid,,,199
cypherbench:200,cypherbench,nba,fa32b281-08f9-4efa-808a-44fe04d081a5,algorithmic,casing,False,unsampled,keep:unsampled,never sampled for human review,,,200
cypherbench:201,cypherbench,nba,eed738c7-f7f7-4058-b8b9-27c70431015d,llm,abbrev,True,valid,keep:valid,valid,,,201
cypherbench:202,cypherbench,nba,048783df-791f-494d-a6a7-9d20529f9559,llm,partial,True,valid,keep:valid,valid,,,202
cypherbench:203,cypherbench,nba,10bd954c-faad-48fc-bba8-93c7ab8e7fed,attested,alias,True,valid,keep:valid,valid,,,203
cypherbench:204,cypherbench,nba,62fa1d94-cc62-461e-aaef-2d0e7e56e32c,kb:simplekg,alias,False,unsampled,keep:unsampled,never sampled for human review,,,204
cypherbench:205,cypherbench,nba,1299c4cf-de88-4603-95b0-1dc278bb66ee,kb:simplekg,alias,False,unsampled,keep:unsampled,never sampled for human review,,,205
cypherbench:206,cypherbench,nba,2eae7020-d970-42fb-9f2a-8308e63eec8f,llm,abbrev,True,valid,keep:valid,valid,,,206
cypherbench:207,cypherbench,nba,4615e1e9-a9be-49ac-8aee-0085570c7a7a,kb:simplekg,alias,False,unsampled,keep:unsampled,never sampled for human review,,,207
cypherbench:208,cypherbench,nba,b36d681d-2911-4d69-8e69-d03cb5570de8,llm,partial,True,valid,keep:valid,valid,,,208
cypherbench:209,cypherbench,nba,c4e0c873-fc3b-4a28-88fa-ba111e2e9256,algorithmic,casing,False,unsampled,keep:unsampled,never sampled for human review,,,209
cypherbench:210,cypherbench,nba,104ae671-8b3d-47eb-affd-070ec693f1e5,kb:simplekg,alias,False,unsampled,keep:unsampled,never sampled for human review,,,210
cypherbench:211,cypherbench,nba,9bf0c917-b7a2-4c1e-9b3e-9661030b372f,llm,abbrev,True,valid,keep:valid,valid,,,211
cypherbench:212,cypherbench,nba,37442066-46ba-4366-8fc1-554ebd96a739,kb:simplekg,alias,False,unsampled,keep:unsampled,never sampled for human review,,,212
cypherbench:213,cypherbench,nba,c6c6699e-c63a-4c0d-87d8-6efc71b8c2fa,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,213
cypherbench:214,cypherbench,nba,75362c1e-12f9-4b88-8550-56f9e878c525,kb:simplekg,alias,False,unsampled,keep:unsampled,never sampled for human review,,,214
cypherbench:215,cypherbench,nba,b8db7ffe-dc7b-4fc0-836c-3535b1f4ca16,kb:simplekg,alias,False,unsampled,keep:unsampled,never sampled for human review,,,215
cypherbench:216,cypherbench,nba,3f18ff61-188a-448c-a377-f6cdb283f964,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,216
cypherbench:217,cypherbench,nba,77741715-db78-4186-a03b-146bfce2ba79,llm,abbrev,True,valid,keep:valid,valid,,,217
cypherbench:218,cypherbench,nba,d0fae0dc-8ab8-4c35-a1c2-79c6bebe4a0d,algorithmic,casing,False,unsampled,keep:unsampled,never sampled for human review,,,218
cypherbench:219,cypherbench,nba,2066785e-837a-4e4d-871b-a483636f6deb,llm,alias,True,valid,keep:valid,valid,,,219
cypherbench:220,cypherbench,nba,f0824791-26e5-46e3-8d92-609937ab1af9,attested,alias,True,valid,keep:valid,valid,,,220
cypherbench:221,cypherbench,nba,a535cd95-402c-429b-8939-68d143eaa700,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,221
cypherbench:222,cypherbench,nba,8ace4649-473b-4df5-a0d1-500e4bc0d51c,kb:simplekg,alias,False,unsampled,keep:unsampled,never sampled for human review,,,222
cypherbench:223,cypherbench,nba,5169000c-5ebe-4757-a5b5-3920ad6241e2,kb:simplekg,alias,False,unsampled,keep:unsampled,never sampled for human review,,,223
cypherbench:224,cypherbench,nba,a6d6ac03-64e2-4625-be95-9e77b57d461e,llm,abbrev,True,calibration:valid,keep:calibration,calibration item; main-queue labels not used (pre-registered),,,224
cypherbench:225,cypherbench,nba,c3de4204-22b3-4a1e-bd43-99fb555b8900,algorithmic,partial,True,valid,keep:valid,valid,,,225
cypherbench:226,cypherbench,nba,66818788-9342-460b-9a4b-7d26cc3f73bc,algorithmic,casing,False,unsampled,keep:unsampled,never sampled for human review,,,226
cypherbench:227,cypherbench,nba,7117ce19-29c8-45ae-8b6d-f02c7f5149f9,kb:simplekg,alias,False,unsampled,keep:unsampled,never sampled for human review,,,227
cypherbench:228,cypherbench,nba,9e9c32cf-8e1c-460d-8d9c-8a6b2b53696f,attested,abbrev,True,valid,keep:valid,valid,,,228
cypherbench:229,cypherbench,nba,06435451-b21c-4944-a27f-94078c07e06b,kb:simplekg,abbrev,False,unsampled,keep:unsampled,never sampled for human review,,,229
cypherbench:230,cypherbench,nba,ddea610c-00bc-444c-85b0-a5b15b93ac4c,llm,partial,True,valid,keep:valid,valid,,,230
cypherbench:231,cypherbench,nba,49b5b6a9-b72d-4152-a7d0-edd85bdf301d,llm,abbrev,True,valid,keep:valid,valid,,,231
cypherbench:232,cypherbench,nba,75295cc6-0576-4131-9226-11efc882228d,kb:simplekg,alias,False,unsampled,keep:unsampled,never sampled for human review,,,232
cypherbench:233,cypherbench,nba,d332a07b-c0a7-4b9c-985d-e1aedfffc886,kb:simplekg,alias,False,unsampled,keep:unsampled,never sampled for human review,,,233
cypherbench:234,cypherbench,nba,a657a788-c2d4-4eb0-aeac-066c20685ad8,llm,abbrev,True,valid,keep:valid,valid,,,234
cypherbench:235,cypherbench,nba,1d1022b9-209b-4f78-84c9-8784e8dc22de,llm,partial,True,valid,keep:valid,valid,,,235
cypherbench:236,cypherbench,nba,f7ab951c-44d8-4085-8d0c-f8ce94fdbef8,kb:simplekg,alias,False,unsampled,keep:unsampled,never sampled for human review,,,236
cypherbench:237,cypherbench,nba,1149e1e6-a5af-4763-8fbc-ca4b18764859,llm,abbrev,True,valid,keep:valid,valid,,,237
cypherbench:238,cypherbench,nba,7427da01-2c98-4f7e-9d27-774839ca147c,algorithmic,casing,False,unsampled,keep:unsampled,never sampled for human review,,,238
cypherbench:239,cypherbench,nba,f0519f0b-778e-42b3-bbba-6787e29d0e9b,attested,alias,True,valid,keep:valid,valid,,,239
cypherbench:240,cypherbench,nba,5687cb19-549e-4111-94e9-d23594a7f7e1,attested,alias,True,valid,keep:valid,valid,,,240
cypherbench:241,cypherbench,nba,70338d8d-1a76-44bd-911d-413d96a0972e,llm,abbrev,True,valid,keep:valid,valid,,,241
cypherbench:242,cypherbench,nba,26414c4a-54c7-4266-8f15-f7854fd714cb,attested,alias,True,valid,keep:valid,valid,,,242
cypherbench:243,cypherbench,nba,72441cdf-1658-4aec-9a74-58d51653b9bc,attested,alias,True,valid,keep:valid,valid,,,243
cypherbench:244,cypherbench,nba,6392f8db-296a-48dd-892e-72d3e4e371dc,llm,abbrev,True,valid,keep:valid,valid,,,244
cypherbench:245,cypherbench,nba,b5c759bb-c89b-4d32-b063-4909efc645dd,algorithmic,partial,True,valid,keep:valid,valid,,,245
cypherbench:246,cypherbench,nba,2a814f17-2928-47ff-a560-d6894ca3e414,algorithmic,casing,True,valid,keep:valid,valid,,,246
cypherbench:247,cypherbench,nba,ac5fae91-630e-4df7-aaf1-070cede1c006,kb:curated,alias,False,unsampled,keep:unsampled,never sampled for human review,,,247
cypherbench:248,cypherbench,nba,7950c517-8360-4905-879b-3b987f68a48a,attested,alias,True,valid,keep:valid,valid,,,248
cypherbench:249,cypherbench,nba,e7a681b6-d97e-46bf-a413-f354f7784ff9,attested,alias,True,valid,keep:valid,valid,,,249
cypherbench:250,cypherbench,nba,63f60dba-c276-412c-9f8a-45d9aa6d3b28,attested,alias,True,valid,keep:valid,valid,,,250
cypherbench:251,cypherbench,flight_accident,ff429c7d-42b0-4b3b-972d-1284e0164e2c,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,251
cypherbench:252,cypherbench,flight_accident,93ab0e74-ae5c-45fa-8d5f-31fbf4d635a2,kb:simplekg,abbrev,False,unsampled,keep:unsampled,never sampled for human review,,,252
cypherbench:253,cypherbench,flight_accident,2c69cbfb-5586-4fea-9362-dfca8d2b3974,kb:simplekg,abbrev,False,unsampled,keep:unsampled,never sampled for human review,,,253
cypherbench:254,cypherbench,flight_accident,62032476-9450-40a3-a93b-35153b58479d,llm,abbrev,True,valid,keep:valid,valid,,,254
cypherbench:255,cypherbench,flight_accident,6320e534-f0dd-4b28-8224-bbef3a5eb180,kb:simplekg,alias,False,unsampled,keep:unsampled,never sampled for human review,,,255
cypherbench:256,cypherbench,flight_accident,77d6a1ae-1830-4943-a8d9-51a747ccb620,kb:simplekg,abbrev,False,unsampled,keep:unsampled,never sampled for human review,,,256
cypherbench:257,cypherbench,flight_accident,b759ba57-97f5-4952-8566-58808efc4767,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,257
cypherbench:258,cypherbench,flight_accident,91554936-08c9-4012-a49a-d756dca42d9f,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,258
cypherbench:259,cypherbench,flight_accident,79a90866-e0fd-457c-9977-ec710fb6899e,algorithmic,partial,True,valid,keep:valid,valid,,,259
cypherbench:260,cypherbench,flight_accident,a5b6a031-dbb2-4991-b5a0-b80124de5d14,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,260
cypherbench:261,cypherbench,flight_accident,f330a387-ba8d-4895-ac32-b4b4b53857af,attested,abbrev,True,valid,keep:valid,valid,,,261
cypherbench:262,cypherbench,flight_accident,9d8059ea-1d47-43c8-b2f0-0ce437036f4c,llm,partial,True,valid,keep:valid,valid,,,262
cypherbench:263,cypherbench,flight_accident,cbccfce8-9347-442e-b67d-2d22a4fadc24,llm,abbrev,True,valid,keep:valid,valid,,,263
cypherbench:264,cypherbench,flight_accident,3b544fc4-bb90-4859-afc8-914365f137fc,algorithmic,partial,True,valid,keep:valid,valid,,,264
cypherbench:265,cypherbench,flight_accident,0f3dbdb0-6b02-4ed8-8964-b6da3f0ae9c9,kb:simplekg,alias,False,unsampled,keep:unsampled,never sampled for human review,,,265
cypherbench:266,cypherbench,flight_accident,cf67f0ab-d4d3-4e18-842b-47428dddce33,kb:simplekg,abbrev,False,unsampled,keep:unsampled,never sampled for human review,,,266
cypherbench:267,cypherbench,flight_accident,9ced4ba6-f728-417e-a22c-fd4cc9366972,kb:simplekg,abbrev,False,unsampled,keep:unsampled,never sampled for human review,,,267
cypherbench:268,cypherbench,flight_accident,e43d2907-daa4-4ac8-8725-ecac69a64848,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,268
cypherbench:269,cypherbench,flight_accident,06a0e95a-31a8-4b69-95af-24dc0d732b37,kb:simplekg,alias,False,unsampled,keep:unsampled,never sampled for human review,,,269
cypherbench:270,cypherbench,flight_accident,0a81b219-7a72-4dd8-bdce-2cb4989216a6,kb:simplekg,abbrev,False,unsampled,keep:unsampled,never sampled for human review,,,270
cypherbench:271,cypherbench,flight_accident,909a26c2-37eb-49a4-9e2a-36688b8460f6,attested,alias,True,valid,keep:valid,valid,,,271
cypherbench:272,cypherbench,flight_accident,0245150d-ce55-4900-abf7-37e7ac3ed0eb,algorithmic,casing,False,unsampled,keep:unsampled,never sampled for human review,,,272
cypherbench:273,cypherbench,flight_accident,34556a91-40cb-42d8-a297-7f112afb6a8b,attested,abbrev,True,invalid,revert:prior_algorithmic,census-rejected; certified prior algorithmic form exists,typo,Dashh 7,273
cypherbench:274,cypherbench,flight_accident,916f5e4c-3cf6-4c00-aa24-5f3497f1ccc1,algorithmic,partial,True,valid,keep:valid,valid,,,274
cypherbench:275,cypherbench,flight_accident,0882a18e-e9ca-4d98-afef-70b3cfe557e6,llm,abbrev,True,valid,keep:valid,valid,,,275
cypherbench:276,cypherbench,flight_accident,1cfe704a-be27-4915-849d-ada3deea6e4c,attested,alias,True,valid,keep:valid,valid,,,276
cypherbench:277,cypherbench,flight_accident,cd33e17a-1109-44fb-93e9-5a651ccb835a,attested,abbrev,True,valid,keep:valid,valid,,,277
cypherbench:278,cypherbench,flight_accident,f9b15e37-16ee-4ee6-af62-aea2d8d5f1e0,attested,alias,True,valid,keep:valid,valid,,,278
cypherbench:279,cypherbench,flight_accident,1589d423-e502-4228-87af-dbdfb3e99f98,kb:simplekg,abbrev,False,unsampled,keep:unsampled,never sampled for human review,,,279
cypherbench:280,cypherbench,flight_accident,36b522bb-62b6-45d4-aaf7-e87de99995ce,kb:simplekg,abbrev,False,unsampled,keep:unsampled,never sampled for human review,,,280
cypherbench:281,cypherbench,flight_accident,d83aaaaf-508f-42df-9911-f4b60dd40e65,algorithmic,casing,True,valid,keep:valid,valid,,,281
cypherbench:282,cypherbench,flight_accident,2de16ac0-7626-4788-a91c-17b71454e1c8,llm,alias,True,valid,keep:valid,valid,,,282
cypherbench:283,cypherbench,flight_accident,f265c5e3-20d1-4481-92ca-4537f93466a2,llm,abbrev,True,calibration:valid,keep:calibration,calibration item; main-queue labels not used (pre-registered),,,283
cypherbench:284,cypherbench,flight_accident,2d5ca45f-f5e8-4258-8a76-35806e6d7f19,kb:simplekg,abbrev,False,unsampled,keep:unsampled,never sampled for human review,,,284
cypherbench:285,cypherbench,flight_accident,39e262c4-4430-406f-8137-ef7271998775,attested,abbrev,True,valid,keep:valid,valid,,,285
cypherbench:286,cypherbench,flight_accident,76c911d1-148a-4dcc-95c7-cf49ed08801b,llm,abbrev,True,valid,keep:valid,valid,,,286
cypherbench:287,cypherbench,flight_accident,9e39d828-775a-4b5a-9d81-6729fd59d7a3,algorithmic,typo,True,valid,keep:valid,valid,,,287
cypherbench:288,cypherbench,flight_accident,29f698ad-ba1e-4717-b768-998349b62965,kb:simplekg,abbrev,False,unsampled,keep:unsampled,never sampled for human review,,,288
cypherbench:289,cypherbench,flight_accident,ab891a64-2197-4f41-91e9-204b5538f3fd,llm,partial,True,valid,keep:valid,valid,,,289
cypherbench:290,cypherbench,flight_accident,d05655b0-454b-47e7-862f-5c6f362405f8,kb:simplekg,alias,False,unsampled,keep:unsampled,never sampled for human review,,,290
cypherbench:291,cypherbench,flight_accident,17275690-a3df-415b-bfd1-c4f74f0d1e6e,llm,abbrev,True,valid,keep:valid,valid,,,291
cypherbench:292,cypherbench,flight_accident,281f4568-2e58-4d3f-8dff-1ce04afbc0df,attested,abbrev,True,valid,keep:valid,valid,,,292
cypherbench:293,cypherbench,flight_accident,f411e690-32a5-4488-82d7-3a724b517f99,algorithmic,casing,False,unsampled,keep:unsampled,never sampled for human review,,,293
cypherbench:294,cypherbench,flight_accident,64cf4f37-0e9a-4b2f-964f-58e569f46af3,algorithmic,partial,True,valid,keep:valid,valid,,,294
cypherbench:295,cypherbench,flight_accident,f581c7e9-a189-47d1-8ab6-a489635f0bdf,attested,abbrev,True,valid,keep:valid,valid,,,295
cypherbench:296,cypherbench,flight_accident,22e968a6-b56b-42b2-9c13-83ad4383609b,kb:simplekg,alias,False,unsampled,keep:unsampled,never sampled for human review,,,296
cypherbench:297,cypherbench,flight_accident,17e8847e-ae80-450c-b7b0-e13a4fa94dcd,attested,abbrev,True,valid,keep:valid,valid,,,297
cypherbench:298,cypherbench,flight_accident,2905b85e-9d10-4366-a7a6-defd89437225,llm,abbrev,True,valid,keep:valid,valid,,,298
cypherbench:299,cypherbench,flight_accident,168ce5e4-8b46-4a7a-a080-66f58fa95bd3,llm,alias,True,valid,keep:valid,valid,,,299
cypherbench:300,cypherbench,flight_accident,91c17b7c-641c-4b18-9325-b6eccdf9f2e7,algorithmic,typo,True,valid,keep:valid,valid,,,300
cypherbench:301,cypherbench,flight_accident,b8bdc7b3-6b67-49e3-a211-b8ec455ad097,kb:simplekg,abbrev,False,unsampled,keep:unsampled,never sampled for human review,,,301
cypherbench:302,cypherbench,flight_accident,1aa2c918-dea8-4c6b-82ac-708641302d78,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,302
cypherbench:303,cypherbench,flight_accident,498e4613-6c00-4e1c-aad4-8ef3857a775e,algorithmic,casing,False,unsampled,keep:unsampled,never sampled for human review,,,303
cypherbench:304,cypherbench,flight_accident,3f7e1fa9-c3f5-462d-8f8f-9da98dd461a3,attested,abbrev,True,valid,keep:valid,valid,,,304
cypherbench:305,cypherbench,flight_accident,16ec5e8c-b81f-489d-8b0b-21894bde152c,llm,abbrev,True,valid,keep:valid,valid,,,305
cypherbench:306,cypherbench,flight_accident,4d74f7ef-33f7-48d2-a9b6-5cb9042c8f4b,attested,abbrev,True,valid,keep:valid,valid,,,306
cypherbench:307,cypherbench,flight_accident,a34701df-5ecd-4591-90e5-c1e530c23c7f,kb:simplekg,alias,False,unsampled,keep:unsampled,never sampled for human review,,,307
cypherbench:308,cypherbench,flight_accident,6170926e-3f5e-4f07-ac53-0df9f2390ee5,kb:simplekg,abbrev,False,unsampled,keep:unsampled,never sampled for human review,,,308
cypherbench:309,cypherbench,flight_accident,821c6b82-d08c-4d70-b8f9-0cfcfa07dc00,llm,abbrev,True,valid,keep:valid,valid,,,309
cypherbench:310,cypherbench,flight_accident,6612f9a2-5f1d-42f6-aa51-59756b2a17ca,kb:simplekg,alias,False,unsampled,keep:unsampled,never sampled for human review,,,310
cypherbench:311,cypherbench,flight_accident,d8ebd0aa-ec94-4635-a314-c1c33b659c5a,kb:simplekg,abbrev,False,unsampled,keep:unsampled,never sampled for human review,,,311
cypherbench:312,cypherbench,flight_accident,ab2ad73f-ea17-4f7c-89fd-08c6b9933acd,algorithmic,casing,False,unsampled,keep:unsampled,never sampled for human review,,,312
cypherbench:313,cypherbench,flight_accident,785e9e15-8906-4a01-9cb2-7e2362a376d2,attested,alias,True,valid,keep:valid,valid,,,313
cypherbench:314,cypherbench,flight_accident,e1f0ed29-4284-47eb-8895-37bbdca8e0d6,kb:simplekg,alias,False,unsampled,keep:unsampled,never sampled for human review,,,314
cypherbench:315,cypherbench,flight_accident,8593b48b-329d-47b3-9a4d-ecbcffa185de,llm,abbrev,True,valid,keep:valid,valid,,,315
cypherbench:316,cypherbench,flight_accident,ecff50a5-6cc7-49fc-b6bd-11ba37bd5b83,attested,abbrev,True,valid,keep:valid,valid,,,316
cypherbench:317,cypherbench,flight_accident,87b87779-fb01-4097-b417-b029ec0e03c4,kb:simplekg,abbrev,False,unsampled,keep:unsampled,never sampled for human review,,,317
cypherbench:318,cypherbench,flight_accident,210187aa-e490-431e-9e20-1375aa6cf3ee,kb:simplekg,abbrev,False,unsampled,keep:unsampled,never sampled for human review,,,318
cypherbench:319,cypherbench,flight_accident,0e209a1b-3460-4ce7-8aa3-81d6b0d22aa0,attested,abbrev,True,valid,keep:valid,valid,,,319
cypherbench:320,cypherbench,flight_accident,c5f302f2-26cd-4733-a6f8-fe6fb410bc99,llm,alias,True,valid,keep:valid,valid,,,320
cypherbench:321,cypherbench,flight_accident,203c08d7-5e3a-47f5-b05e-b2c6d27946c7,algorithmic,casing,False,unsampled,keep:unsampled,never sampled for human review,,,321
cypherbench:322,cypherbench,flight_accident,34280834-51d2-4a51-be3a-02ae354ba3b7,kb:simplekg,abbrev,False,unsampled,keep:unsampled,never sampled for human review,,,322
