id,annotator,validity,naturalness,source_error,corrected_form,notes,calibration_item
cypherbench:1575,B,valid,natural,no,,,no
cypherbench:1575,C,valid,natural,no,,DPS is a recognized acronym for Dead Poets Society.,no
cypherbench:159,B,valid,natural,no,,,no
cypherbench:159,E,valid,natural,no,,,no
cypherbench:1593,D,valid,natural,no,,,no
cypherbench:1593,E,valid,natural,no,,,no
cypherbench:16,A,valid,natural,no,,,no
cypherbench:16,D,valid,natural,no,,,no
cypherbench:160,B,valid,natural,no,,,no
cypherbench:160,C,valid,natural,no,PF,PF is a standard abbreviation for power forward in basketball.,no
cypherbench:1600,C,valid,natural,no,,,no
cypherbench:1600,E,valid,natural,no,,,no
cypherbench:1601,C,valid,natural,no,,,no
cypherbench:1601,E,valid,natural,no,,,no
cypherbench:1602,A,valid,natural,no,,,no
cypherbench:1602,E,valid,natural,no,,,no
cypherbench:1609,D,valid,natural,no,,,no
cypherbench:1609,E,valid,natural,no,,,no
cypherbench:1610,A,valid,natural,no,,,no
cypherbench:1610,B,valid,natural,no,,,no
cypherbench:1611,C,valid,natural,no,,Bond 23 was the official working title and common alias for Skyfall during production.,no
cypherbench:1611,D,valid,natural,no,,,no
cypherbench:1614,D,valid,natural,no,,,no
cypherbench:1614,E,valid,natural,no,,,no
cypherbench:1615,D,valid,natural,no,,,no
cypherbench:1617,B,valid,natural,no,,,no
cypherbench:1617,C,valid,natural,no,Flat Creek,Lowercasing a proper noun place name is natural and valid.,no
cypherbench:1619,B,valid,natural,no,,,no
cypherbench:1619,C,valid,awkward,no,Thailand,"THA is the standard ISO 3-letter country code for Thailand, but using three-letter country codes directly in running prose is somewhat awkward.",no
cypherbench:162,A,valid,natural,no,,,no
cypherbench:162,D,valid,natural,no,,,no
cypherbench:1621,C,valid,natural,no,Elizabeth Chai Vasarhelyi,Common standard initial abbreviation of the first name.,no
cypherbench:1621,D,valid,natural,no,,,no
cypherbench:1623,B,valid,unnatural,yes,,,no
cypherbench:1623,D,valid,natural,no,,,no
cypherbench:1626,D,valid,natural,no,,,no
cypherbench:1626,E,valid,natural,no,,,no
cypherbench:1627,C,valid,natural,no,The Blind Side,All-caps perturbation is valid and natural.,no
cypherbench:1627,E,valid,natural,no,,,no
cypherbench:1628,A,valid,natural,no,,,no
cypherbench:1628,B,valid,natural,no,,,no
cypherbench:1632,A,valid,natural,no,,,no
cypherbench:1632,D,valid,natural,no,,,no
cypherbench:1634,A,valid,natural,no,,,no
cypherbench:1634,B,valid,natural,no,,,no
cypherbench:1637,A,valid,natural,no,,,no
cypherbench:1637,C,valid,natural,no,,Simple all-caps casing transformation.,no
cypherbench:1638,A,valid,natural,no,,,no
cypherbench:1638,D,valid,natural,no,,,no
cypherbench:1640,A,valid,natural,no,,,no
cypherbench:1640,C,valid,natural,no,Lightstorm,,no
cypherbench:1643,A,valid,natural,no,,,no
cypherbench:1643,C,invalid,natural,no,Minae Noji,Stacy Okada is not a verified alias for actress Minae Noji.,no
cypherbench:1649,A,valid,natural,no,,,no
cypherbench:1649,C,valid,natural,no,,,no
cypherbench:165,A,valid,natural,no,,,no
cypherbench:165,B,valid,natural,no,,,no
cypherbench:1652,B,valid,natural,no,,,no
cypherbench:1653,C,valid,awkward,no,the Hobbit trilogy,Missing the definite article makes the sentence slightly awkward.,no
cypherbench:1653,D,valid,natural,no,,,no
cypherbench:1656,B,valid,natural,no,,,no
cypherbench:1656,C,valid,natural,no,sci-fi film,,no
cypherbench:1658,B,valid,natural,no,,,no
cypherbench:1658,E,valid,natural,no,,,no
cypherbench:166,A,valid,natural,no,,,no
cypherbench:166,D,valid,natural,no,,,no
cypherbench:1660,E,valid,natural,no,,,no
cypherbench:1663,A,valid,natural,no,,,no
cypherbench:1663,B,valid,natural,no,,,no
cypherbench:1665,A,valid,natural,no,,,no
cypherbench:1665,D,valid,natural,no,,,no
cypherbench:1667,B,valid,natural,no,,,no
cypherbench:1667,C,valid,natural,no,Pirates of the Caribbean,"""PotC"" is a widely used and recognizable abbreviation for Pirates of the Caribbean.",no
cypherbench:1669,A,valid,natural,no,,,no
cypherbench:1669,C,valid,natural,no,LOTR,LOTR is a ubiquitous and standard abbreviation for The Lord of the Rings.,no
cypherbench:167,B,valid,natural,no,,,no
cypherbench:167,D,valid,natural,no,,,no
cypherbench:1670,B,valid,natural,no,,,no
cypherbench:1670,D,valid,natural,no,,,no
cypherbench:1671,C,valid,natural,no,,NYFCC is the standard and widely used abbreviation for the New York Film Critics Circle.,no
cypherbench:1671,D,valid,natural,no,,,no
cypherbench:1672,B,valid,natural,no,,,no
cypherbench:1672,C,valid,natural,no,Spider-Verse,,no
cypherbench:1673,A,valid,natural,no,,,no
cypherbench:1673,D,valid,natural,no,,,no
cypherbench:1674,A,valid,natural,no,,,no
cypherbench:1674,E,valid,natural,no,,,no
cypherbench:1675,D,valid,natural,no,,,no
cypherbench:1675,E,valid,natural,no,,,no
cypherbench:1679,A,valid,natural,no,,,no
cypherbench:1679,C,valid,natural,no,India,IND is a standard ISO 3-letter abbreviation for India.,no
cypherbench:1684,B,valid,natural,no,,,no
cypherbench:1684,D,valid,natural,no,,,no
cypherbench:1685,A,valid,natural,no,,,no
cypherbench:1685,B,valid,natural,no,,,no
cypherbench:1688,A,valid,natural,no,,,yes
cypherbench:1688,D,valid,natural,no,,,yes
cypherbench:169,B,valid,natural,no,,,no
cypherbench:169,E,valid,natural,no,,,no
cypherbench:1692,D,valid,natural,no,,,no
cypherbench:1692,E,invalid,awkward,no,,,no
cypherbench:1695,B,valid,natural,no,,,no
cypherbench:1695,D,valid,natural,no,,,no
cypherbench:1696,B,valid,natural,no,,,no
cypherbench:1699,B,valid,natural,no,,,no
cypherbench:1699,E,valid,natural,no,,,no
cypherbench:170,B,valid,natural,no,,,no
cypherbench:170,E,valid,natural,no,,,no
cypherbench:1700,D,valid,natural,no,,,no
cypherbench:1700,E,valid,natural,no,,,no
cypherbench:1701,B,valid,natural,no,,,no
cypherbench:1701,D,valid,natural,no,,,no
cypherbench:1702,A,valid,natural,no,,,no
cypherbench:1702,C,valid,natural,no,WingNut Films,,no
cypherbench:1710,D,valid,natural,no,,,no
cypherbench:1710,E,valid,natural,no,,,no
cypherbench:1712,B,valid,natural,no,,,no
cypherbench:1712,D,valid,natural,no,,,no
cypherbench:1715,B,valid,natural,no,,,no
cypherbench:1715,D,valid,natural,no,,,no
cypherbench:1716,D,valid,natural,no,,,no
cypherbench:1716,E,valid,natural,no,,,no
cypherbench:172,C,valid,natural,no,Brooklyn Nets,BKN is the official standard 3-letter NBA abbreviation for the Brooklyn Nets franchise.,no
cypherbench:172,D,valid,natural,no,,,no
cypherbench:1722,C,valid,awkward,no,German,"""Deutsch"" is the German endonym for the German language.",no
cypherbench:1722,E,valid,natural,no,,,no
cypherbench:1723,D,valid,natural,no,,,no
cypherbench:1723,E,valid,natural,no,,,no
cypherbench:1724,A,invalid,natural,no,,,no
cypherbench:1724,B,valid,natural,no,,,no
cypherbench:1726,C,valid,natural,no,,,no
cypherbench:1726,D,valid,natural,no,,,no
cypherbench:173,A,valid,natural,no,,,no
cypherbench:173,E,valid,awkward,no,,,no
cypherbench:1731,A,valid,natural,no,,,no
cypherbench:1731,B,valid,natural,no,,,no
cypherbench:1732,A,valid,natural,no,,,no
cypherbench:1732,D,valid,natural,no,,,no
cypherbench:1734,B,valid,natural,no,,,no
cypherbench:1734,D,valid,natural,no,,,no
cypherbench:1735,D,valid,natural,no,,,no
cypherbench:1735,E,valid,natural,no,,,no
cypherbench:1738,C,valid,natural,no,the U.S.,,no
cypherbench:1738,D,valid,natural,no,,,no
cypherbench:1742,D,valid,natural,no,,,no
cypherbench:1742,E,valid,awkward,no,,,no
cypherbench:1743,C,valid,natural,no,,,no
cypherbench:1743,D,valid,natural,no,,,no
cypherbench:1748,B,valid,natural,no,,,no
cypherbench:1748,E,valid,natural,no,,,no
cypherbench:175,C,valid,natural,no,,Full legal name of the basketball player Bob Dandridge.,no
cypherbench:175,E,valid,natural,no,,,no
cypherbench:1753,B,valid,natural,no,,,no
cypherbench:1753,D,valid,natural,no,,,no
cypherbench:1756,A,valid,natural,no,,,no
cypherbench:1756,E,valid,natural,no,,,no
cypherbench:1758,A,valid,natural,no,,,no
cypherbench:1758,C,valid,natural,no,DVLP,DVLP is the standard historical German abbreviation for the Deutsche Vaterlandspartei (German Fatherland Party).,no
cypherbench:1759,B,valid,natural,no,,,no
cypherbench:1759,C,valid,natural,no,,,no
cypherbench:176,B,valid,natural,no,,,no
cypherbench:176,D,valid,natural,no,,,no
cypherbench:1766,A,valid,natural,no,,,no
cypherbench:1768,C,valid,natural,no,,Full name with patronymic is accurate and natural.,no
cypherbench:1768,E,valid,natural,no,,,no
cypherbench:1771,D,valid,natural,no,,,no
cypherbench:1771,E,valid,natural,no,,,no
cypherbench:1773,B,valid,natural,no,,,no
cypherbench:1773,E,valid,natural,no,,,no
cypherbench:1777,B,valid,natural,no,,,no
cypherbench:1779,A,valid,natural,no,,,no
cypherbench:1779,C,valid,natural,no,ZChN,ZChN is the official and widely recognized acronym for the Christian National Union (Zjednoczenie Chrześcijańsko-Narodowe).,no
cypherbench:1782,C,valid,natural,no,MRP,MRP stands for Mouvement Républicain Populaire (Popular Republican Movement).,no
cypherbench:1782,E,valid,natural,no,,,no
cypherbench:1786,A,valid,natural,no,,,no
cypherbench:1786,E,valid,natural,no,,,no
cypherbench:1788,A,valid,natural,no,,,no
cypherbench:1788,D,valid,natural,no,,,no
cypherbench:1789,B,valid,natural,no,,,no
cypherbench:1789,D,valid,natural,no,,,no
cypherbench:1790,C,valid,awkward,no,LR,"The standard abbreviation for the French party 'The Republicans' (Les Républicains) is LR rather than REP, though REP is understandable from context.",no
cypherbench:1790,E,valid,natural,no,,,no
cypherbench:1799,A,valid,natural,no,,,no
cypherbench:1799,C,valid,natural,no,,Full legal name of Charles de Gaulle.,no
cypherbench:180,A,valid,natural,no,,,no
cypherbench:180,B,valid,natural,no,,,no
cypherbench:1802,D,valid,natural,no,,,no
cypherbench:1802,E,valid,natural,no,,,no
cypherbench:1803,B,valid,natural,no,,,no
cypherbench:1803,C,valid,natural,no,,UDR (Union des Démocrates pour la République) is the standard and widely recognized acronym for the Union of Democrats for the Republic.,no
cypherbench:1805,B,valid,natural,no,,,no
cypherbench:1805,D,valid,natural,no,,,no
cypherbench:1808,A,valid,natural,no,,,no
cypherbench:1808,C,valid,awkward,no,Cyprus,CYP is the standard ISO 3166-1 alpha-3 code for Cyprus.,no
cypherbench:1809,B,valid,natural,no,,,no
cypherbench:1809,C,valid,natural,no,the U.S. of A.,"""U.S. of A."" is a well-known informal alias for the United States of America.",no
cypherbench:1812,B,valid,natural,no,,,no
cypherbench:1812,C,valid,natural,no,,Donald Franciszek Tusk is Donald Tusk's full birth/official name.,no
cypherbench:1813,C,valid,awkward,no,Rectores provinciae,Rector provinciae is the Latin term/alias for a Roman governor. The English pluralization 'Rector provinciaes' is slightly awkward.,no
cypherbench:1813,D,valid,natural,no,,,no
cypherbench:1818,C,valid,natural,no,Alain Juppé,,no
cypherbench:1818,E,valid,natural,no,,,no
cypherbench:182,A,valid,natural,no,,,no
cypherbench:182,D,valid,natural,no,,,no
cypherbench:1820,A,valid,natural,no,,,no
cypherbench:1820,B,valid,natural,no,,,no
cypherbench:1821,D,valid,natural,no,,,no
cypherbench:1821,E,valid,natural,no,,,no
cypherbench:1822,C,valid,natural,no,National Assembly of Armenia,Armenian Parliament is a standard and common alias for the National Assembly of Armenia.,no
cypherbench:1822,E,valid,natural,no,,,no
cypherbench:1823,A,valid,natural,no,,,no
cypherbench:1823,B,valid,natural,no,,,no
cypherbench:1825,C,valid,natural,no,Stand Up.BG! We are coming!,ИБГНИ is the standard Bulgarian abbreviation for 'Изправи се БГ! Ние идваме!' (Stand Up.BG! We are coming!).,no
cypherbench:1825,E,valid,natural,no,,,no
cypherbench:1828,A,valid,natural,no,,,no
cypherbench:1828,E,valid,natural,no,,,no
cypherbench:1830,A,valid,natural,no,,,no
cypherbench:1830,B,valid,natural,no,,,no
cypherbench:1833,B,valid,natural,no,,,no
cypherbench:1833,C,valid,natural,no,PS,PS is the standard French abbreviation for Parti Socialiste (Socialist Party).,no
cypherbench:1836,A,valid,natural,no,,,no
cypherbench:1836,D,valid,natural,no,,,no
cypherbench:1837,B,valid,natural,no,,,no
cypherbench:1837,E,valid,natural,no,,,no
cypherbench:184,C,valid,awkward,no,ORL,"ORL is the standard abbreviation for Orlando Magic, though 'the ORL' sounds slightly awkward.",no
cypherbench:184,D,valid,natural,no,,,no
cypherbench:1841,D,valid,natural,no,,,no
cypherbench:1841,E,valid,natural,no,,,no
cypherbench:1842,A,invalid,natural,no,,,no
cypherbench:1842,E,invalid,unnatural,no,,,no
cypherbench:1849,C,valid,awkward,no,Morocco,MAR is the standard ISO 3166-1 alpha-3 / IOC code for Morocco.,no
cypherbench:1849,D,valid,natural,no,,,no
cypherbench:185,B,valid,natural,no,,,no
cypherbench:185,D,valid,natural,no,,,no
cypherbench:1851,C,valid,natural,no,,,no
cypherbench:1851,D,valid,natural,no,,,no
cypherbench:1853,A,valid,natural,no,,,no
cypherbench:1853,E,valid,natural,no,,,no
cypherbench:1855,A,valid,natural,no,,,no
cypherbench:1855,E,valid,natural,no,,,no
cypherbench:186,A,valid,natural,no,,,no
cypherbench:186,B,valid,natural,no,,,no
cypherbench:1860,B,valid,natural,no,,,no
cypherbench:1860,D,valid,natural,no,,,no
cypherbench:1862,B,valid,natural,no,,,no
cypherbench:1862,D,valid,natural,no,,,no
cypherbench:1863,A,valid,natural,no,,,no
cypherbench:1863,D,valid,natural,no,,,no
cypherbench:1865,C,valid,natural,no,LR,LR is the standard French abbreviation for Les Républicains (The Republicans).,no
cypherbench:1865,D,valid,natural,no,,,no
cypherbench:1866,D,valid,natural,no,,,no
cypherbench:1866,E,valid,natural,no,,,no
cypherbench:187,B,valid,natural,no,,,no
cypherbench:187,C,valid,awkward,no,Memphis Grizzlies,"MEM is the official NBA tricode abbreviation for the Memphis Grizzlies, though phrasing it as 'the MEM' sounds slightly awkward.",no
cypherbench:1870,A,valid,natural,no,,,no
cypherbench:1870,D,valid,natural,no,,,no
cypherbench:1871,B,valid,natural,no,,,no
cypherbench:1871,C,valid,natural,no,Georgi Ganchev,Georgi Ganchev is a common alternate spelling/transliteration for the Bulgarian politician George Ganchev.,no
cypherbench:1875,A,valid,natural,no,,,no
cypherbench:1875,E,valid,natural,no,,,no
cypherbench:1876,A,valid,natural,no,,,no
cypherbench:1876,E,valid,natural,no,,,no
cypherbench:1883,A,valid,natural,no,,,no
cypherbench:1883,B,valid,natural,no,,,no
cypherbench:1886,A,valid,natural,no,,,no
cypherbench:1886,D,valid,natural,no,,,no
cypherbench:1888,B,valid,natural,no,,,no
cypherbench:1888,C,valid,awkward,no,Bolivia,BOL is the standard ISO 3166-1 alpha-3 code for Bolivia.,no
cypherbench:1889,A,valid,natural,no,,,no
cypherbench:1889,E,valid,natural,no,,,no
cypherbench:189,A,valid,natural,no,,,no
cypherbench:189,D,valid,natural,no,,,no
cypherbench:1890,A,valid,natural,no,,,no
cypherbench:1890,C,valid,natural,no,SWAPO,SWAPO is the widely used abbreviation and common name for the SWAPO Party.,no
cypherbench:1894,A,valid,natural,no,,,no
cypherbench:1894,D,valid,natural,no,,,no
cypherbench:1896,A,valid,natural,no,,,no
cypherbench:1896,D,valid,natural,no,,,no
cypherbench:19,B,valid,natural,no,,,no
cypherbench:19,E,valid,natural,no,,,no
cypherbench:190,A,valid,natural,no,,,no
cypherbench:190,C,valid,natural,no,San Diego Rockets,San Diego Rockets is the historical name of the Houston Rockets franchise before their move to Houston in 1971.,no
cypherbench:1900,A,valid,natural,no,,,no
cypherbench:1900,D,valid,natural,no,,,no
cypherbench:1903,A,valid,natural,no,,,no
cypherbench:1903,D,valid,natural,no,,,no
cypherbench:1908,B,valid,natural,no,,,no
cypherbench:1908,E,valid,natural,no,,,no
cypherbench:1910,B,valid,natural,no,,,no
cypherbench:1910,D,valid,natural,no,,,no
cypherbench:1911,B,valid,natural,no,,,no
cypherbench:1911,C,valid,natural,no,,PS is the standard abbreviation for the French Socialist Party (Parti Socialiste).,no
cypherbench:1912,B,valid,natural,no,,,no
cypherbench:1912,E,valid,natural,no,,,no
cypherbench:1916,B,valid,natural,no,,,no
cypherbench:1916,E,valid,natural,no,,,no
cypherbench:1917,A,valid,natural,no,,,no
cypherbench:1917,B,valid,natural,no,,,no
cypherbench:1919,A,valid,natural,no,,,no
cypherbench:1919,B,valid,natural,no,,,no
cypherbench:1921,C,valid,natural,no,,,no
cypherbench:1921,E,valid,natural,no,,,no
cypherbench:1924,A,valid,natural,no,,,no
cypherbench:1924,D,valid,natural,no,,,no
cypherbench:1926,C,valid,natural,no,UDR,UDR is the standard and widely recognized acronym for the Union of Democrats for the Republic (Union des démocrates pour la République).,no
cypherbench:1926,D,valid,natural,no,,,no
cypherbench:1929,B,valid,natural,no,,,no
cypherbench:1929,C,valid,natural,no,Johannes Rau,"""Bruder Johannes"" is a well-known nickname for former German President Johannes Rau.",no
cypherbench:193,C,valid,natural,no,,,no
cypherbench:193,E,valid,natural,no,,,no
cypherbench:1932,A,valid,natural,no,,,no
cypherbench:1932,B,valid,natural,no,,,no
cypherbench:1933,B,valid,natural,no,,,no
cypherbench:1933,D,valid,natural,no,,,no
cypherbench:1937,C,valid,natural,no,,EK is the standard acronym for the Greek political party Enosi Kentrou (Centre Union).,no
cypherbench:1937,D,valid,natural,no,,,no
cypherbench:1938,A,valid,natural,no,,,no
cypherbench:1938,E,valid,natural,no,,,no
cypherbench:1941,B,valid,natural,no,,,yes
cypherbench:1941,C,valid,awkward,no,Bulgaria,BUL is the standard 3-letter IOC/ISO country code for Bulgaria.,yes
cypherbench:1945,C,invalid,natural,no,SSDF,MAHBAR is not a recognizable or verified abbreviation/name for the Somali Salvation Democratic Front (commonly abbreviated as SSDF).,no
cypherbench:1945,D,valid,natural,no,,,no
